ts,fromAddr,toAddr,value,blockNumber
2018-01-22T15:47:40.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xce22789ed73caec444959cb755d72ae81eea6f19,980,4953052
2018-01-22T15:48:13.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953053
2018-01-22T15:48:13.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4953053
2018-01-22T15:48:43.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4953055
2018-01-22T15:49:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,32831.5813514452,4953057
2018-01-22T15:49:42.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953058
2018-01-22T15:50:39.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,109151.256310061,4953064
2018-01-22T15:50:56.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,13193.1054395697,4953067
2018-01-22T15:52:06.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,33000.9800664052,4953075
2018-01-22T15:53:28.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x0005abcbb9533cf6f9370505ffef25393e0d2852,5838.2930997548,4953084
2018-01-22T15:54:16.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x0005abcbb9533cf6f9370505ffef25393e0d2852,13233.4176188045,4953089
2018-01-22T15:56:41.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,18967.1824429782,4953095
2018-01-22T15:56:41.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4953095
2018-01-22T15:56:41.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,32264.8161581291,4953095
2018-01-22T15:57:10.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4953097
2018-01-22T15:57:10.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953097
2018-01-22T15:57:22.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x46499275b5c4d67dfa46b92d89aada3158ea392e,76990.968427513,4953098
2018-01-22T15:57:34.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953100
2018-01-22T15:59:33.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,41081.138639367,4953105
2018-01-22T15:59:51.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953107
2018-01-22T16:01:26.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953112
2018-01-22T16:01:26.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x46499275b5c4d67dfa46b92d89aada3158ea392e,41081.138639367,4953112
2018-01-22T16:02:50.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953115
2018-01-22T16:03:53.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953117
2018-01-22T16:05:47.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x46499275b5c4d67dfa46b92d89aada3158ea392e,1,4953123
2018-01-22T16:21:21.000Z,0x1f3cbf7bb7c73ae23eff1c693963140045189050,0xcc7dbc2d6ba8bf3aaf284368959654ec3307afd3,525,4953179
2018-01-22T16:22:14.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x9bc2209a4686f385abf98eac27b045af163b8243,38.9282070578,4953185
2018-01-22T16:23:14.000Z,0x1f3cbf7bb7c73ae23eff1c693963140045189050,0xcc7dbc2d6ba8bf3aaf284368959654ec3307afd3,464.0978312204,4953187
2018-01-22T16:28:09.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953208
2018-01-22T16:28:31.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953210
2018-01-22T16:29:04.000Z,0xcc7dbc2d6ba8bf3aaf284368959654ec3307afd3,0x0004e79c978b95974dca16f56b516be0c50cc652,989.0977636,4953211
2018-01-22T16:32:41.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4953225
2018-01-22T16:33:35.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4953227
2018-01-22T16:34:08.000Z,0x3ef977d77465216cc8f72349d86dad97fb72dd51,0x707775e94665c5fe662650c3d0932d03bac88531,49.1765448855,4953231
2018-01-22T16:35:11.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953235
2018-01-22T16:35:40.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953239
2018-01-22T16:39:53.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,52920.2577089537,4953254
2018-01-22T16:43:10.000Z,0x1f3cbf7bb7c73ae23eff1c693963140045189050,0xcc7dbc2d6ba8bf3aaf284368959654ec3307afd3,311.2942,4953271
2018-01-22T16:44:38.000Z,0xcc7dbc2d6ba8bf3aaf284368959654ec3307afd3,0x0004e79c978b95974dca16f56b516be0c50cc652,311.2942378,4953278
2018-01-22T16:49:42.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,10000,4953298
2018-01-22T16:51:02.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953305
2018-01-22T16:51:28.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953309
2018-01-22T16:56:49.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x78796929b0e10d023239c176a32031fd46c473da,3868,4953333
2018-01-22T16:56:57.000Z,0xf0e4d5bf84feb9332c118dd4155832339136f5a5,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,4974.8551150552,4953335
2018-01-22T16:57:05.000Z,0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef,0xf0e4d5bf84feb9332c118dd4155832339136f5a5,18.8593434765,4953336
2018-01-22T17:11:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953388
2018-01-22T17:11:41.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953391
2018-01-22T17:11:41.000Z,0x457524ecd5275df362b1a6ab17d92d8ecdb98abc,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,1976.8824,4953391
2018-01-22T17:14:37.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953398
2018-01-22T17:15:23.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953400
2018-01-22T17:19:58.000Z,0x6cd4471480e2969b3d696fbd17530e85112f3ff6,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,20000,4953424
2018-01-22T17:21:49.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x46499275b5c4d67dfa46b92d89aada3158ea392e,49052.2577089537,4953429
2018-01-22T17:22:16.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x0005abcbb9533cf6f9370505ffef25393e0d2852,20000,4953430
2018-01-22T17:28:13.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x0005abcbb9533cf6f9370505ffef25393e0d2852,19674.294304,4953444
2018-01-22T17:31:19.000Z,0xb5c3508a0f5ee8c9080c7bfdad8bd4170fb536b5,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,3003,4953457
2018-01-22T17:31:56.000Z,0xb5c3508a0f5ee8c9080c7bfdad8bd4170fb536b5,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,7115,4953459
2018-01-22T17:33:58.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953469
2018-01-22T17:34:38.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953472
2018-01-22T17:42:11.000Z,0x46499275b5c4d67dfa46b92d89aada3158ea392e,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,10209.5845458486,4953501
2018-01-22T17:42:47.000Z,0xdd1bf60a430bdba445b3d21e5e4be7c22d1ef917,0x7d4fbeb095ba0badbebed9ef05ab1108a293be6d,27009.18,4953505
2018-01-22T17:47:28.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953522
2018-01-22T17:47:53.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953525
2018-01-22T17:52:19.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953547
2018-01-22T17:52:54.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953549
2018-01-22T17:58:11.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xb5c3508a0f5ee8c9080c7bfdad8bd4170fb536b5,7115,4953576
2018-01-22T17:58:17.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xb5c3508a0f5ee8c9080c7bfdad8bd4170fb536b5,3003,4953577
2018-01-22T17:59:49.000Z,0x6a14b352a92b979129dd2a15c7e4f32a1abf268d,0xb781e894554d14cba8a13b34796d38e40b341229,50000,4953584
2018-01-22T18:07:24.000Z,0xb5c3508a0f5ee8c9080c7bfdad8bd4170fb536b5,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,10186.5344209071,4953612
2018-01-22T18:18:16.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953652
2018-01-22T18:19:09.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953655
2018-01-22T18:20:20.000Z,0x9937865e1c1737edbe561dbc728d995dd663453f,0xce22789ed73caec444959cb755d72ae81eea6f19,51.4998,4953662
2018-01-22T18:27:07.000Z,0x15088f93634524f6a71feeaddc7bb978ff12f62e,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,71.7718716,4953690
2018-01-22T18:38:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x3dc389e0a69d6364a66ab64ebd51234da9569284,4500,4953732
2018-01-22T18:39:35.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,58641.4767469782,4953738
2018-01-22T18:41:47.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,32444.7732383556,4953745
2018-01-22T18:43:50.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953755
2018-01-22T18:44:00.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953757
2018-01-22T18:46:12.000Z,0x7df4378332036338f5f88d4b90976a5cbf6d6cb7,0x0005abcbb9533cf6f9370505ffef25393e0d2852,5000,4953769
2018-01-22T18:52:11.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953785
2018-01-22T18:52:33.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953788
2018-01-22T18:57:01.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953804
2018-01-22T18:58:14.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953808
2018-01-22T19:06:59.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x78796929b0e10d023239c176a32031fd46c473da,3868,4953844
2018-01-22T19:07:33.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xae967917c465db8578ca9024c205720b1a3651a9,9650.96,4953847
2018-01-22T19:07:41.000Z,0x457524ecd5275df362b1a6ab17d92d8ecdb98abc,0x0005abcbb9533cf6f9370505ffef25393e0d2852,978.88131869,4953848
2018-01-22T19:19:50.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953894
2018-01-22T19:20:07.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953898
2018-01-22T19:25:34.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953917
2018-01-22T19:26:36.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953921
2018-01-22T19:29:33.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x9bc2209a4686f385abf98eac27b045af163b8243,96.8770457327,4953938
2018-01-22T19:31:19.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4953946
2018-01-22T19:31:40.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4953948
2018-01-22T19:54:39.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x3dc389e0a69d6364a66ab64ebd51234da9569284,968,4954029
2018-01-22T20:19:36.000Z,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,0x200e2b74d33c9945d54dcab2b3cdbb8ced775523,77.0385,4954119
2018-01-22T20:26:06.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954141
2018-01-22T20:27:05.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,5416.1629542673,4954145
2018-01-22T20:27:34.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954147
2018-01-22T20:35:41.000Z,0xfb26368486ad9f36a83cd309b3b1f9c9b6ef953b,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,65,4954194
2018-01-22T20:43:13.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4954226
2018-01-22T21:06:19.000Z,0x804a981c929c133cfc95e0094495325f5d84fdd3,0x804a981c929c133cfc95e0094495325f5d84fdd3,5000,4954317
2018-01-22T21:09:53.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954330
2018-01-22T21:10:07.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954332
2018-01-22T21:11:45.000Z,0x804a981c929c133cfc95e0094495325f5d84fdd3,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,5000,4954339
2018-01-22T21:15:07.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954350
2018-01-22T21:15:11.000Z,0x1f3cbf7bb7c73ae23eff1c693963140045189050,0x0004e79c978b95974dca16f56b516be0c50cc652,3591.1024687,4954351
2018-01-22T21:15:31.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,4960.0717929422,4954354
2018-01-22T21:15:31.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954354
2018-01-22T21:20:26.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954382
2018-01-22T21:21:08.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954385
2018-01-22T21:21:58.000Z,0x2b170709673161182e04ef79bf39ed2ca854aa46,0xbfbd762fd5b934e72028f461cc1286cf0cb2c662,2000,4954388
2018-01-22T21:22:54.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4954391
2018-01-22T21:24:20.000Z,0x00be60125e9fe57b58e862092c896696695adb91,0xafde6bd22cea26e6403f11589ee5991a89257000,2395.45500822,4954397
2018-01-22T21:24:20.000Z,0xafde6bd22cea26e6403f11589ee5991a89257000,0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef,2395.2244296631,4954397
2018-01-22T21:24:20.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xafde6bd22cea26e6403f11589ee5991a89257000,2482.7473485052,4954397
2018-01-22T21:24:20.000Z,0xafde6bd22cea26e6403f11589ee5991a89257000,0x00be60125e9fe57b58e862092c896696695adb91,2482.9779270622,4954397
2018-01-22T21:26:18.000Z,0x00be60125e9fe57b58e862092c896696695adb91,0xafde6bd22cea26e6403f11589ee5991a89257000,2482.9779270622,4954408
2018-01-22T21:26:18.000Z,0xafde6bd22cea26e6403f11589ee5991a89257000,0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef,1823.4177113963,4954408
2018-01-22T21:26:18.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xafde6bd22cea26e6403f11589ee5991a89257000,1891.0173573068,4954408
2018-01-22T21:26:18.000Z,0xafde6bd22cea26e6403f11589ee5991a89257000,0x00be60125e9fe57b58e862092c896696695adb91,2550.5775729726,4954408
2018-01-22T21:27:57.000Z,0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef,0xf4a77526323f58fa3d215385281ea4ca4a93ed22,368.8964082407,4954418
2018-01-22T21:35:54.000Z,0x3dc389e0a69d6364a66ab64ebd51234da9569284,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,2776.65,4954443
2018-01-22T21:36:57.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xa919efc72756222c072a1594efdba8178aa360d8,2517.2526514948,4954448
2018-01-22T21:38:17.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4954452
2018-01-22T21:38:29.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954453
2018-01-22T21:38:59.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4954455
2018-01-22T21:39:10.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,3108.9826426932,4954456
2018-01-22T21:39:44.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954458
2018-01-22T21:46:40.000Z,0x05ee546c1a62f90d7acbffd6d846c9c54c7cf94c,0x295daff16d69106b5179662dca6ebf998bae964f,2124,4954485
2018-01-22T21:48:21.000Z,0x295daff16d69106b5179662dca6ebf998bae964f,0x0005abcbb9533cf6f9370505ffef25393e0d2852,2124,4954491
2018-01-22T21:49:10.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x00b5c29b7bcc4491e5fc7dd9d68e3aa4c8adf4ae,21588.0987085927,4954495
2018-01-22T21:53:14.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954513
2018-01-22T21:53:47.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954515
2018-01-22T21:55:59.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954526
2018-01-22T21:56:26.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954529
2018-01-22T21:57:15.000Z,0x9937865e1c1737edbe561dbc728d995dd663453f,0xc158608c7850d7f9747f28c2cf45409ab78c95c8,10.0000952381,4954535
2018-01-22T21:59:46.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4954550
2018-01-22T22:00:05.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954553
2018-01-22T22:00:12.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4954554
2018-01-22T22:00:20.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954555
2018-01-22T22:08:42.000Z,0x545a49f6f47a2e9438ef27ea6fc23d59dabe9c4a,0x0005abcbb9533cf6f9370505ffef25393e0d2852,1000,4954592
2018-01-22T22:10:33.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954599
2018-01-22T22:11:23.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954602
2018-01-22T22:16:50.000Z,0x1985071786def681934d092862f26e951edb0af4,0x3dc389e0a69d6364a66ab64ebd51234da9569284,98.274,4954631
2018-01-22T22:18:03.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954636
2018-01-22T22:18:21.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954638
2018-01-22T22:29:07.000Z,0xff62b319d69043c621b086123b141d8e774bfce2,0x0005abcbb9533cf6f9370505ffef25393e0d2852,19.510141063,4954671
2018-01-22T22:30:49.000Z,0xbfbd762fd5b934e72028f461cc1286cf0cb2c662,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,2000.00018,4954678
2018-01-22T22:32:15.000Z,0x1985071786def681934d092862f26e951edb0af4,0x2385cb0614dbbf5d8a86c2b357300b59e74fd33c,1.726,4954687
2018-01-22T22:34:44.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954700
2018-01-22T22:35:29.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954702
2018-01-22T22:38:26.000Z,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1360,4954716
2018-01-22T22:52:48.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954775
2018-01-22T22:54:35.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954781
2018-01-22T22:55:56.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,24000,4954785
2018-01-22T22:56:31.000Z,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,24000,4954788
2018-01-22T23:02:35.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0xbfbd762fd5b934e72028f461cc1286cf0cb2c662,2000.00018,4954818
2018-01-22T23:03:18.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954823
2018-01-22T23:03:32.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954826
2018-01-22T23:03:36.000Z,0x7a16dbf2e62b41cc4f3199cfa7c28680369ab65f,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1300,4954827
2018-01-22T23:05:40.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954833
2018-01-22T23:06:12.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954836
2018-01-22T23:08:17.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954839
2018-01-22T23:08:43.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954841
2018-01-22T23:11:49.000Z,0xbfbd762fd5b934e72028f461cc1286cf0cb2c662,0x3dc389e0a69d6364a66ab64ebd51234da9569284,2000.00018,4954853
2018-01-22T23:21:37.000Z,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0x0005abcbb9533cf6f9370505ffef25393e0d2852,40000,4954890
2018-01-22T23:22:07.000Z,0x0005abcbb9533cf6f9370505ffef25393e0d2852,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,40000,4954892
2018-01-22T23:25:32.000Z,0x3dc389e0a69d6364a66ab64ebd51234da9569284,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,2000,4954908
2018-01-22T23:26:00.000Z,0x3dc389e0a69d6364a66ab64ebd51234da9569284,0x14fbca95be7e99c15cc2996c6c9d841e54b79425,2000,4954911
